
> backend@0.1.0 develop /home/ubuntu/backend/sigtuple-backend
> strapi develop


 Project information

[90m┌────────────────────[39m[90m┬──────────────────────────────────────────────────┐[39m
[90m│[39m Time               [90m│[39m Fri Jul 09 2021 17:28:55 GMT+0000 (Coordinated … [90m│[39m
[90m│[39m Launched in        [90m│[39m 2496 ms                                          [90m│[39m
[90m│[39m Environment        [90m│[39m development                                      [90m│[39m
[90m│[39m Process PID        [90m│[39m 30087                                            [90m│[39m
[90m│[39m Version            [90m│[39m 3.6.5 (node v14.17.2)                            [90m│[39m
[90m│[39m Edition            [90m│[39m Community                                        [90m│[39m
[90m└────────────────────[39m[90m┴──────────────────────────────────────────────────┘[39m

 Actions available

Welcome back!
To manage your project 🚀, go to the administration panel at:
http://localhost:1337/admin

To access the server ⚡️, go to:
http://localhost:1337

[2021-07-14T19:41:36.386Z] debug GET /clients/count (27 ms) 200
[2021-07-14T19:41:36.390Z] debug GET /publications (40 ms) 200
[2021-07-14T19:41:36.397Z] debug GET /clients (40 ms) 200
[2021-07-14T19:41:36.952Z] debug GET /uploads/Dr_Prathima_K_M_Pathology_e63e657e87.png (1 ms) 200
[2021-07-14T19:41:36.955Z] debug GET /uploads/small_architectural_111v_16225ac9c0_afa2d96e7c.jpg (2 ms) 200
[2021-07-15T04:38:30.371Z] debug HEAD index.html (7 ms) 200
[2021-07-15T04:38:31.019Z] debug GET /system_api.php (1 ms) 404
[2021-07-15T04:38:31.406Z] debug GET /c/version.js (3 ms) 404
[2021-07-15T04:38:31.802Z] debug GET /streaming/clients_live.php (1 ms) 404
[2021-07-15T04:38:32.189Z] debug GET /stalker_portal/c/version.js (1 ms) 404
[2021-07-15T04:38:32.575Z] debug GET /stream/live.php (1 ms) 404
[2021-07-15T09:45:18.808Z] debug GET /publications (32 ms) 200
[2021-07-15T09:45:18.816Z] debug GET /clients/count (26 ms) 200
[2021-07-15T09:45:18.826Z] debug GET /clients (45 ms) 200
[2021-07-15T09:45:19.377Z] debug GET /uploads/Dr_Prathima_K_M_Pathology_e63e657e87.png (2 ms) 200
[2021-07-15T09:45:19.413Z] debug GET /uploads/small_architectural_111v_16225ac9c0_afa2d96e7c.jpg (1 ms) 200
[2021-07-15T09:51:59.452Z] debug GET /publications (29 ms) 200
[2021-07-15T09:51:59.458Z] debug GET /clients/count (22 ms) 200
[2021-07-15T09:51:59.463Z] debug GET /clients (32 ms) 200
[2021-07-15T09:52:00.039Z] debug GET /uploads/small_architectural_111v_16225ac9c0_afa2d96e7c.jpg (2 ms) 200
[2021-07-15T09:52:00.044Z] debug GET /uploads/Dr_Prathima_K_M_Pathology_e63e657e87.png (1 ms) 200
[2021-07-15T13:56:04.501Z] debug GET /publications (35 ms) 200
[2021-07-15T13:56:04.504Z] debug GET /clients (44 ms) 200
[2021-07-15T13:56:04.641Z] debug GET /clients/count (6 ms) 200
[2021-07-15T13:56:05.525Z] debug GET /uploads/Dr_Prathima_K_M_Pathology_e63e657e87.png (2 ms) 200
[2021-07-15T13:56:05.526Z] debug GET /uploads/small_architectural_111v_16225ac9c0_afa2d96e7c.jpg (2 ms) 200
[2021-07-15T13:59:31.567Z] debug GET /publications (12 ms) 200
[2021-07-15T13:59:31.590Z] debug GET /clients (18 ms) 200
[2021-07-15T13:59:31.595Z] debug GET /clients/count (9 ms) 200
[2021-07-15T13:59:32.127Z] debug GET /uploads/Dr_Prathima_K_M_Pathology_e63e657e87.png (1 ms) 200
[2021-07-15T13:59:32.167Z] debug GET /uploads/small_architectural_111v_16225ac9c0_afa2d96e7c.jpg (1 ms) 200
[2021-07-15T14:31:24.735Z] debug GET /publications (13 ms) 200
[2021-07-15T14:31:24.757Z] debug GET /clients (19 ms) 200
[2021-07-15T14:31:24.762Z] debug GET /clients/count (13 ms) 200
[2021-07-15T14:31:25.644Z] debug GET /uploads/small_architectural_111v_16225ac9c0_afa2d96e7c.jpg (2 ms) 200
[2021-07-15T14:31:25.646Z] debug GET /uploads/Dr_Prathima_K_M_Pathology_e63e657e87.png (1 ms) 200
[2021-07-15T14:36:06.125Z] debug GET /clients/count (105 ms) 200
[2021-07-15T14:36:06.138Z] debug GET /publications (103 ms) 200
[2021-07-15T14:36:06.142Z] debug GET /clients (111 ms) 200
[2021-07-15T14:36:06.832Z] debug GET /uploads/Dr_Prathima_K_M_Pathology_e63e657e87.png (1 ms) 200
[2021-07-15T14:36:07.044Z] debug GET /uploads/small_architectural_111v_16225ac9c0_afa2d96e7c.jpg (1 ms) 200
[2021-07-15T14:43:12.535Z] debug GET /publications (14 ms) 200
[2021-07-15T14:43:12.555Z] debug GET /clients/count (15 ms) 200
[2021-07-15T14:43:12.566Z] debug GET /clients (23 ms) 200
[2021-07-15T14:43:13.441Z] debug GET /uploads/small_architectural_111v_16225ac9c0_afa2d96e7c.jpg (1 ms) 200
[2021-07-15T14:43:13.447Z] debug GET /uploads/Dr_Prathima_K_M_Pathology_e63e657e87.png (1 ms) 200
[2021-07-15T14:48:19.906Z] debug GET /publications (29 ms) 200
[2021-07-15T14:48:19.911Z] debug GET /clients/count (19 ms) 200
[2021-07-15T14:48:19.925Z] debug GET /clients (40 ms) 200
[2021-07-15T14:48:20.645Z] debug GET /uploads/Dr_Prathima_K_M_Pathology_e63e657e87.png (1 ms) 200
[2021-07-15T14:48:20.662Z] debug GET /uploads/small_architectural_111v_16225ac9c0_afa2d96e7c.jpg (1 ms) 200
[2021-07-15T14:49:38.872Z] debug GET /clients (22 ms) 200
[2021-07-15T14:49:38.888Z] debug GET /clients/count (13 ms) 200
[2021-07-15T14:49:38.891Z] debug GET /publications (26 ms) 200
[2021-07-15T14:49:39.608Z] debug GET /uploads/small_architectural_111v_16225ac9c0_afa2d96e7c.jpg (1 ms) 200
[2021-07-15T14:49:39.619Z] debug GET /uploads/Dr_Prathima_K_M_Pathology_e63e657e87.png (1 ms) 200
[2021-07-15T14:49:55.909Z] debug GET /publications (12 ms) 200
[2021-07-15T14:49:56.195Z] debug GET /clients (20 ms) 200
[2021-07-15T14:49:56.201Z] debug GET /clients/count (11 ms) 200
[2021-07-15T14:49:56.730Z] debug GET /uploads/Dr_Prathima_K_M_Pathology_e63e657e87.png (2 ms) 200
[2021-07-15T14:49:57.097Z] debug GET /uploads/small_architectural_111v_16225ac9c0_afa2d96e7c.jpg (1 ms) 200
[2021-07-15T14:52:05.125Z] debug GET /clients/count (25 ms) 200
[2021-07-15T14:52:05.142Z] debug GET /publications (32 ms) 200
[2021-07-15T14:52:05.147Z] debug GET /clients (40 ms) 200
[2021-07-15T14:52:30.952Z] debug GET /publications (12 ms) 200
[2021-07-15T14:52:31.436Z] debug GET /clients/count (15 ms) 200
[2021-07-15T14:52:31.439Z] debug GET /clients (25 ms) 200
[2021-07-15T14:54:14.791Z] debug GET /clients (35 ms) 200
[2021-07-15T14:54:14.796Z] debug GET /publications (31 ms) 200
[2021-07-15T14:54:14.797Z] debug GET /clients/count (23 ms) 200
[2021-07-15T14:56:25.083Z] debug GET /clients/count (22 ms) 200
[2021-07-15T14:56:25.094Z] debug GET /publications (27 ms) 200
[2021-07-15T14:56:25.100Z] debug GET /clients (28 ms) 200
[2021-07-15T14:56:25.691Z] debug GET /uploads/Dr_Prathima_K_M_Pathology_e63e657e87.png (2 ms) 200
[2021-07-15T14:56:25.711Z] debug GET /uploads/small_architectural_111v_16225ac9c0_afa2d96e7c.jpg (1 ms) 200
[2021-07-15T14:59:54.237Z] debug GET /clients/count (21 ms) 200
[2021-07-15T14:59:54.244Z] debug GET /clients (42 ms) 200
[2021-07-15T14:59:54.248Z] debug GET /publications (38 ms) 200
[2021-07-15T14:59:54.922Z] debug GET /uploads/small_architectural_111v_16225ac9c0_afa2d96e7c.jpg (3 ms) 200
[2021-07-15T14:59:54.923Z] debug GET /uploads/Dr_Prathima_K_M_Pathology_e63e657e87.png (2 ms) 200
[2021-07-15T15:01:44.946Z] debug GET /clients/count (32 ms) 200
[2021-07-15T15:01:44.952Z] debug GET /publications (44 ms) 200
[2021-07-15T15:01:44.963Z] debug GET /clients (46 ms) 200
[2021-07-15T15:01:45.643Z] debug GET /uploads/Dr_Prathima_K_M_Pathology_e63e657e87.png (2 ms) 200
[2021-07-15T15:01:45.645Z] debug GET /uploads/small_architectural_111v_16225ac9c0_afa2d96e7c.jpg (1 ms) 200
[2021-07-15T15:02:08.171Z] debug GET /publications (12 ms) 200
[2021-07-15T15:02:08.465Z] debug GET /clients/count (13 ms) 200
[2021-07-15T15:02:08.472Z] debug GET /clients (26 ms) 200
[2021-07-15T15:02:12.308Z] debug GET /clients/count (28 ms) 200
[2021-07-15T15:02:12.314Z] debug GET /publications (37 ms) 200
[2021-07-15T15:02:12.323Z] debug GET /clients (38 ms) 200
[2021-07-15T15:02:15.647Z] debug GET /clients/count (21 ms) 200
[2021-07-15T15:02:15.653Z] debug GET /publications (31 ms) 200
[2021-07-15T15:02:15.664Z] debug GET /clients (35 ms) 200
[2021-07-15T15:02:15.986Z] debug GET /uploads/Dr_Prathima_K_M_Pathology_e63e657e87.png (1 ms) 200
[2021-07-15T15:02:16.364Z] debug GET /uploads/small_architectural_111v_16225ac9c0_afa2d96e7c.jpg (6 ms) 200
[2021-07-15T15:06:12.753Z] debug GET /publications (15 ms) 200
[2021-07-15T15:06:13.000Z] debug GET /clients (17 ms) 200
[2021-07-15T15:06:13.315Z] debug GET /clients/count (8 ms) 200
[2021-07-15T15:06:13.683Z] debug GET /uploads/Dr_Prathima_K_M_Pathology_e63e657e87.png (1 ms) 200
[2021-07-15T15:06:13.693Z] debug GET /uploads/small_architectural_111v_16225ac9c0_afa2d96e7c.jpg (1 ms) 200
[2021-07-15T15:07:01.440Z] debug GET /publications (15 ms) 200
[2021-07-15T15:07:01.755Z] debug GET /clients (31 ms) 200
[2021-07-15T15:07:01.756Z] debug GET /clients/count (22 ms) 200
[2021-07-15T15:07:02.142Z] debug GET /uploads/Dr_Prathima_K_M_Pathology_e63e657e87.png (3 ms) 200
[2021-07-15T15:07:02.456Z] debug GET /uploads/small_architectural_111v_16225ac9c0_afa2d96e7c.jpg (1 ms) 200
[2021-07-15T15:08:21.783Z] debug GET /publications (24 ms) 200
[2021-07-15T15:08:21.791Z] debug GET /clients/count (21 ms) 200
[2021-07-15T15:08:21.802Z] debug GET /clients (26 ms) 200
[2021-07-15T15:08:22.524Z] debug GET /uploads/small_architectural_111v_16225ac9c0_afa2d96e7c.jpg (1 ms) 200
[2021-07-15T15:08:22.528Z] debug GET /uploads/Dr_Prathima_K_M_Pathology_e63e657e87.png (1 ms) 200
[2021-07-15T15:08:40.273Z] debug GET /publications (13 ms) 200
[2021-07-15T15:08:40.665Z] debug GET /clients/count (14 ms) 200
[2021-07-15T15:08:40.669Z] debug GET /clients (26 ms) 200
[2021-07-15T15:08:41.184Z] debug GET /uploads/Dr_Prathima_K_M_Pathology_e63e657e87.png (1 ms) 200
[2021-07-15T15:08:41.464Z] debug GET /uploads/small_architectural_111v_16225ac9c0_afa2d96e7c.jpg (1 ms) 200
[2021-07-15T15:15:05.299Z] debug GET /publications (24 ms) 200
[2021-07-15T15:15:05.311Z] debug GET /clients/count (21 ms) 200
[2021-07-15T15:15:05.318Z] debug GET /clients (31 ms) 200
[2021-07-15T15:15:06.083Z] debug GET /uploads/Dr_Prathima_K_M_Pathology_e63e657e87.png (1 ms) 200
[2021-07-15T15:15:06.099Z] debug GET /uploads/small_architectural_111v_16225ac9c0_afa2d96e7c.jpg (0 ms) 200
[2021-07-15T15:15:25.731Z] debug GET /publications (20 ms) 200
[2021-07-15T15:15:26.068Z] debug GET /clients (22 ms) 200
[2021-07-15T15:15:26.071Z] debug GET /clients/count (13 ms) 200
[2021-07-15T15:15:26.501Z] debug GET /uploads/Dr_Prathima_K_M_Pathology_e63e657e87.png (1 ms) 200
[2021-07-15T15:15:26.863Z] debug GET /uploads/small_architectural_111v_16225ac9c0_afa2d96e7c.jpg (1 ms) 200
[2021-07-15T15:16:23.728Z] debug GET /publications (30 ms) 200
[2021-07-15T15:16:23.730Z] debug GET /clients/count (22 ms) 200
[2021-07-15T15:16:23.741Z] debug GET /clients (30 ms) 200
[2021-07-15T15:16:24.322Z] debug GET /uploads/Dr_Prathima_K_M_Pathology_e63e657e87.png (1 ms) 200
[2021-07-15T15:16:24.329Z] debug GET /uploads/small_architectural_111v_16225ac9c0_afa2d96e7c.jpg (1 ms) 200
[2021-07-15T15:16:28.509Z] debug GET /clients/count (31 ms) 200
[2021-07-15T15:16:28.513Z] debug GET /publications (40 ms) 200
[2021-07-15T15:16:28.516Z] debug GET /clients (47 ms) 200
[2021-07-15T15:16:29.054Z] debug GET /uploads/small_architectural_111v_16225ac9c0_afa2d96e7c.jpg (2 ms) 200
[2021-07-15T15:16:29.058Z] debug GET /uploads/Dr_Prathima_K_M_Pathology_e63e657e87.png (1 ms) 200
[2021-07-15T15:20:26.835Z] debug GET /clients/count (23 ms) 200
[2021-07-15T15:20:26.839Z] debug GET /publications (35 ms) 200
[2021-07-15T15:20:26.845Z] debug GET /clients (36 ms) 200
[2021-07-15T15:20:27.516Z] debug GET /uploads/small_architectural_111v_16225ac9c0_afa2d96e7c.jpg (1 ms) 200
[2021-07-15T15:20:27.524Z] debug GET /uploads/Dr_Prathima_K_M_Pathology_e63e657e87.png (1 ms) 200
[2021-07-15T15:23:56.450Z] debug GET /publications (34 ms) 200
[2021-07-15T15:23:56.451Z] debug GET /clients/count (26 ms) 200
[2021-07-15T15:23:56.462Z] debug GET /clients (30 ms) 200
[2021-07-15T15:23:57.125Z] debug GET /uploads/Dr_Prathima_K_M_Pathology_e63e657e87.png (2 ms) 200
[2021-07-15T15:23:57.139Z] debug GET /uploads/small_architectural_111v_16225ac9c0_afa2d96e7c.jpg (1 ms) 200
[2021-07-15T15:28:50.340Z] debug GET /publications (34 ms) 200
[2021-07-15T15:28:50.341Z] debug GET /clients/count (23 ms) 200
[2021-07-15T15:28:50.348Z] debug GET /clients (37 ms) 200
[2021-07-15T15:28:50.955Z] debug GET /uploads/small_architectural_111v_16225ac9c0_afa2d96e7c.jpg (2 ms) 200
[2021-07-15T15:28:50.956Z] debug GET /uploads/Dr_Prathima_K_M_Pathology_e63e657e87.png (2 ms) 200
[2021-07-15T15:31:08.273Z] debug GET /publications (33 ms) 200
[2021-07-15T15:31:08.279Z] debug GET /clients/count (25 ms) 200
[2021-07-15T15:31:08.285Z] debug GET /clients (36 ms) 200
[2021-07-15T15:31:08.860Z] debug GET /uploads/Dr_Prathima_K_M_Pathology_e63e657e87.png (2 ms) 200
[2021-07-15T15:31:09.055Z] debug GET /uploads/small_architectural_111v_16225ac9c0_afa2d96e7c.jpg (1 ms) 200
[2021-07-15T15:32:59.415Z] debug GET /publications (36 ms) 200
[2021-07-15T15:32:59.419Z] debug GET /clients (45 ms) 200
[2021-07-15T15:32:59.423Z] debug GET /clients/count (19 ms) 200
[2021-07-15T15:33:00.162Z] debug GET /uploads/small_architectural_111v_16225ac9c0_afa2d96e7c.jpg (1 ms) 200
[2021-07-15T15:33:00.166Z] debug GET /uploads/Dr_Prathima_K_M_Pathology_e63e657e87.png (2 ms) 200
[2021-07-15T15:36:10.810Z] debug GET /publications (30 ms) 200
[2021-07-15T15:36:10.812Z] debug GET /clients/count (22 ms) 200
[2021-07-15T15:36:10.815Z] debug GET /clients (40 ms) 200
[2021-07-15T15:36:11.453Z] debug GET /uploads/small_architectural_111v_16225ac9c0_afa2d96e7c.jpg (1 ms) 200
[2021-07-15T15:36:11.457Z] debug GET /uploads/Dr_Prathima_K_M_Pathology_e63e657e87.png (1 ms) 200
[2021-07-15T15:36:12.200Z] debug GET /publications (34 ms) 200
[2021-07-15T15:36:12.204Z] debug GET /clients/count (21 ms) 200
[2021-07-15T15:36:12.207Z] debug GET /clients (34 ms) 200
[2021-07-15T15:36:12.678Z] debug GET /uploads/Dr_Prathima_K_M_Pathology_e63e657e87.png (1 ms) 200
[2021-07-15T15:36:13.224Z] debug GET /publications (41 ms) 200
[2021-07-15T15:36:13.231Z] debug GET /clients (51 ms) 200
[2021-07-15T15:36:13.232Z] debug GET /clients/count (39 ms) 200
[2021-07-15T15:36:13.711Z] debug GET /uploads/Dr_Prathima_K_M_Pathology_e63e657e87.png (1 ms) 200
[2021-07-15T15:36:13.991Z] debug GET /uploads/small_architectural_111v_16225ac9c0_afa2d96e7c.jpg (1 ms) 200
[2021-07-15T15:36:16.121Z] debug GET /publications (49 ms) 200
[2021-07-15T15:36:16.135Z] debug GET /clients (59 ms) 200
[2021-07-15T15:36:16.136Z] debug GET /clients/count (46 ms) 200
[2021-07-15T15:36:16.591Z] debug GET /uploads/small_architectural_111v_16225ac9c0_afa2d96e7c.jpg (2 ms) 200
[2021-07-15T15:36:16.592Z] debug GET /uploads/Dr_Prathima_K_M_Pathology_e63e657e87.png (2 ms) 200
[2021-07-15T15:36:17.285Z] debug GET /clients/count (24 ms) 200
[2021-07-15T15:36:17.299Z] debug GET /publications (35 ms) 200
[2021-07-15T15:36:17.307Z] debug GET /clients (26 ms) 200
[2021-07-15T15:36:18.436Z] debug GET /clients/count (21 ms) 200
[2021-07-15T15:36:18.440Z] debug GET /clients (30 ms) 200
[2021-07-15T15:36:18.444Z] debug GET /publications (24 ms) 200
[2021-07-15T15:36:19.002Z] debug GET /uploads/small_architectural_111v_16225ac9c0_afa2d96e7c.jpg (1 ms) 200
[2021-07-15T15:36:19.007Z] debug GET /uploads/Dr_Prathima_K_M_Pathology_e63e657e87.png (1 ms) 200
[2021-07-15T15:36:21.844Z] debug GET /publications (21 ms) 200
[2021-07-15T15:36:21.847Z] debug GET /clients/count (19 ms) 200
[2021-07-15T15:36:21.871Z] debug GET /clients (33 ms) 200
[2021-07-15T15:36:22.247Z] debug GET /uploads/Dr_Prathima_K_M_Pathology_e63e657e87.png (1 ms) 200
[2021-07-15T15:36:22.254Z] debug GET /uploads/small_architectural_111v_16225ac9c0_afa2d96e7c.jpg (1 ms) 200
[2021-07-15T15:41:49.331Z] debug GET /clients/count (22 ms) 200
[2021-07-15T15:41:49.341Z] debug GET /publications (39 ms) 200
[2021-07-15T15:41:49.348Z] debug GET /clients (36 ms) 200
[2021-07-15T15:41:50.187Z] debug GET /uploads/small_architectural_111v_16225ac9c0_afa2d96e7c.jpg (1 ms) 200
[2021-07-15T15:41:50.192Z] debug GET /uploads/Dr_Prathima_K_M_Pathology_e63e657e87.png (0 ms) 200
[2021-07-15T15:45:17.355Z] debug GET /publications (27 ms) 200
[2021-07-15T15:45:17.364Z] debug GET /clients (28 ms) 200
[2021-07-15T15:45:17.468Z] debug GET /clients/count (6 ms) 200
[2021-07-15T15:45:18.064Z] debug GET /uploads/Dr_Prathima_K_M_Pathology_e63e657e87.png (2 ms) 200
[2021-07-15T15:45:18.171Z] debug GET /uploads/small_architectural_111v_16225ac9c0_afa2d96e7c.jpg (1 ms) 200
[2021-07-15T15:47:13.385Z] debug GET /clients/count (23 ms) 200
[2021-07-15T15:47:13.401Z] debug GET /publications (34 ms) 200
[2021-07-15T15:47:13.410Z] debug GET /clients (37 ms) 200
[2021-07-15T15:47:14.000Z] debug GET /uploads/Dr_Prathima_K_M_Pathology_e63e657e87.png (1 ms) 200
[2021-07-15T15:47:14.001Z] debug GET /uploads/small_architectural_111v_16225ac9c0_afa2d96e7c.jpg (2 ms) 200
[2021-07-15T15:50:53.337Z] debug GET /publications (20 ms) 200
[2021-07-15T15:50:53.355Z] debug GET /clients/count (16 ms) 200
[2021-07-15T15:50:53.358Z] debug GET /clients (30 ms) 200
[2021-07-15T15:50:53.932Z] debug GET /uploads/small_architectural_111v_16225ac9c0_afa2d96e7c.jpg (1 ms) 200
[2021-07-15T15:50:53.938Z] debug GET /uploads/Dr_Prathima_K_M_Pathology_e63e657e87.png (1 ms) 200
[2021-07-15T16:16:21.520Z] debug GET /clients (39 ms) 200
[2021-07-15T16:16:21.524Z] debug GET /clients/count (24 ms) 200
[2021-07-15T16:16:21.534Z] debug GET /publications (45 ms) 200
[2021-07-15T16:16:22.755Z] debug GET /uploads/small_architectural_111v_16225ac9c0_afa2d96e7c.jpg (2 ms) 200
[2021-07-15T16:16:22.757Z] debug GET /uploads/Dr_Prathima_K_M_Pathology_e63e657e87.png (1 ms) 200
[2021-07-15T16:17:18.258Z] debug GET /publications (14 ms) 200
[2021-07-15T16:17:18.660Z] debug GET /clients/count (8 ms) 200
[2021-07-15T16:17:18.677Z] debug GET /clients (14 ms) 200
[2021-07-15T16:17:19.223Z] debug GET /uploads/Dr_Prathima_K_M_Pathology_e63e657e87.png (1 ms) 200
[2021-07-15T16:17:19.516Z] debug GET /uploads/small_architectural_111v_16225ac9c0_afa2d96e7c.jpg (1 ms) 200
[2021-07-15T16:21:32.345Z] debug GET /publications (30 ms) 200
[2021-07-15T16:21:32.347Z] debug GET /clients/count (22 ms) 200
[2021-07-15T16:21:32.353Z] debug GET /clients (34 ms) 200
[2021-07-15T16:21:33.268Z] debug GET /uploads/Dr_Prathima_K_M_Pathology_e63e657e87.png (1 ms) 200
[2021-07-15T16:21:33.273Z] debug GET /uploads/small_architectural_111v_16225ac9c0_afa2d96e7c.jpg (1 ms) 200
[2021-07-15T16:23:16.016Z] debug GET /clients/count (24 ms) 200
[2021-07-15T16:23:16.020Z] debug GET /publications (35 ms) 200
[2021-07-15T16:23:16.027Z] debug GET /clients (30 ms) 200
[2021-07-15T16:23:32.612Z] debug GET /publications (14 ms) 200
[2021-07-15T16:23:33.087Z] debug GET /clients/count (14 ms) 200
[2021-07-15T16:23:33.093Z] debug GET /clients (25 ms) 200
[2021-07-15T16:23:33.666Z] debug GET /uploads/Dr_Prathima_K_M_Pathology_e63e657e87.png (1 ms) 200
[2021-07-15T16:23:33.671Z] debug GET /uploads/small_architectural_111v_16225ac9c0_afa2d96e7c.jpg (1 ms) 200
[2021-07-15T16:24:01.844Z] debug GET /publications (12 ms) 200
[2021-07-15T16:24:02.085Z] debug GET /clients/count (14 ms) 200
[2021-07-15T16:24:02.114Z] debug GET /clients (35 ms) 200
[2021-07-15T16:24:02.401Z] debug GET /uploads/Dr_Prathima_K_M_Pathology_e63e657e87.png (1 ms) 200
[2021-07-15T16:24:02.897Z] debug GET /uploads/small_architectural_111v_16225ac9c0_afa2d96e7c.jpg (1 ms) 200
[2021-07-15T16:24:22.783Z] debug GET /publications (12 ms) 200
[2021-07-15T16:24:23.176Z] debug GET /clients/count (15 ms) 200
[2021-07-15T16:24:23.179Z] debug GET /clients (25 ms) 200
[2021-07-15T16:24:24.166Z] debug GET /uploads/small_architectural_111v_16225ac9c0_afa2d96e7c.jpg (1 ms) 200
[2021-07-15T16:24:24.169Z] debug GET /uploads/Dr_Prathima_K_M_Pathology_e63e657e87.png (2 ms) 200
[2021-07-15T16:28:10.506Z] debug GET /clients/count (24 ms) 200
[2021-07-15T16:28:10.514Z] debug GET /clients (37 ms) 200
[2021-07-15T16:28:10.518Z] debug GET /publications (28 ms) 200
[2021-07-15T16:28:11.188Z] debug GET /uploads/Dr_Prathima_K_M_Pathology_e63e657e87.png (1 ms) 200
[2021-07-15T16:28:11.198Z] debug GET /uploads/small_architectural_111v_16225ac9c0_afa2d96e7c.jpg (1 ms) 200
[2021-07-15T17:17:42.423Z] debug GET /publications (105 ms) 200
[2021-07-15T17:17:42.425Z] debug GET /clients/count (40 ms) 200
[2021-07-15T17:17:42.432Z] debug GET /clients (78 ms) 200
[2021-07-15T17:17:42.983Z] debug GET /uploads/Dr_Prathima_K_M_Pathology_e63e657e87.png (1 ms) 200
[2021-07-15T17:17:43.016Z] debug GET /uploads/small_architectural_111v_16225ac9c0_afa2d96e7c.jpg (1 ms) 200
[2021-07-15T17:21:34.433Z] debug GET /publications (41 ms) 200
[2021-07-15T17:21:34.449Z] debug GET /clients/count (32 ms) 200
[2021-07-15T17:21:34.461Z] debug GET /clients (60 ms) 200
[2021-07-15T17:21:34.990Z] debug GET /uploads/Dr_Prathima_K_M_Pathology_e63e657e87.png (1 ms) 200
[2021-07-15T17:21:35.009Z] debug GET /uploads/small_architectural_111v_16225ac9c0_afa2d96e7c.jpg (1 ms) 200
[2021-07-15T17:26:47.536Z] debug GET /publications (28 ms) 200
[2021-07-15T17:26:47.545Z] debug GET /clients (32 ms) 200
[2021-07-15T17:26:47.547Z] debug GET /clients/count (16 ms) 200
[2021-07-15T17:26:48.111Z] debug GET /uploads/small_architectural_111v_16225ac9c0_afa2d96e7c.jpg (2 ms) 200
[2021-07-15T17:26:48.115Z] debug GET /uploads/Dr_Prathima_K_M_Pathology_e63e657e87.png (1 ms) 200
[2021-07-15T17:36:14.986Z] debug GET /publications (20 ms) 200
[2021-07-15T17:36:15.008Z] debug GET /clients (30 ms) 200
[2021-07-15T17:36:15.009Z] debug GET /clients/count (16 ms) 200
[2021-07-15T17:36:15.562Z] debug GET /uploads/Dr_Prathima_K_M_Pathology_e63e657e87.png (1 ms) 200
[2021-07-15T17:36:15.569Z] debug GET /uploads/small_architectural_111v_16225ac9c0_afa2d96e7c.jpg (1 ms) 200
[2021-07-15T17:44:51.438Z] debug GET /publications (14 ms) 200
[2021-07-15T17:44:51.456Z] debug GET /clients (15 ms) 200
[2021-07-15T17:44:51.558Z] debug GET /clients/count (6 ms) 200
[2021-07-15T17:44:52.055Z] debug GET /uploads/small_architectural_111v_16225ac9c0_afa2d96e7c.jpg (1 ms) 200
[2021-07-15T17:44:52.066Z] debug GET /uploads/Dr_Prathima_K_M_Pathology_e63e657e87.png (1 ms) 200
[2021-07-15T17:50:03.937Z] debug GET /publications (19 ms) 200
[2021-07-15T17:50:03.957Z] debug GET /clients/count (14 ms) 200
[2021-07-15T17:50:03.961Z] debug GET /clients (28 ms) 200
[2021-07-15T17:50:04.496Z] debug GET /uploads/Dr_Prathima_K_M_Pathology_e63e657e87.png (1 ms) 200
[2021-07-15T17:50:04.519Z] debug GET /uploads/small_architectural_111v_16225ac9c0_afa2d96e7c.jpg (1 ms) 200
[2021-07-15T17:52:06.053Z] debug GET /publications (13 ms) 200
[2021-07-15T17:52:06.074Z] debug GET /clients/count (15 ms) 200
[2021-07-15T17:52:06.084Z] debug GET /clients (21 ms) 200
[2021-07-15T17:52:06.620Z] debug GET /uploads/Dr_Prathima_K_M_Pathology_e63e657e87.png (1 ms) 200
[2021-07-15T17:52:06.654Z] debug GET /uploads/small_architectural_111v_16225ac9c0_afa2d96e7c.jpg (1 ms) 200
[2021-07-15T17:52:08.631Z] debug GET /clients/count (19 ms) 200
[2021-07-15T17:52:08.649Z] debug GET /publications (26 ms) 200
[2021-07-15T17:52:08.651Z] debug GET /clients (33 ms) 200
[2021-07-15T17:52:08.937Z] debug GET /uploads/small_architectural_111v_16225ac9c0_afa2d96e7c.jpg (2 ms) 200
[2021-07-15T17:52:08.942Z] debug GET /uploads/Dr_Prathima_K_M_Pathology_e63e657e87.png (1 ms) 200
[2021-07-15T17:52:09.607Z] debug GET /clients/count (18 ms) 200
[2021-07-15T17:52:09.622Z] debug GET /publications (28 ms) 200
[2021-07-15T17:52:09.628Z] debug GET /clients (30 ms) 200
[2021-07-15T17:52:09.912Z] debug GET /uploads/Dr_Prathima_K_M_Pathology_e63e657e87.png (2 ms) 206
[2021-07-15T17:52:10.176Z] debug GET /uploads/small_architectural_111v_16225ac9c0_afa2d96e7c.jpg (1 ms) 206
[2021-07-15T17:52:10.191Z] debug GET /uploads/Dr_Prathima_K_M_Pathology_e63e657e87.png (1 ms) 206
[2021-07-15T17:52:10.462Z] debug GET /uploads/small_architectural_111v_16225ac9c0_afa2d96e7c.jpg (1 ms) 206
[2021-07-15T17:52:12.822Z] debug GET /clients/count (29 ms) 200
[2021-07-15T17:52:12.833Z] debug GET /publications (35 ms) 200
